cardId,exampleId,wordsBefore,wordsAfter,beforeHash,afterHash,rationale,reviewType,independentReview,liveTested
D48,D48-single-b,34,32,d7f13ecd6bda5714902ca61c1a2fd25ea81c263e2d2cf6f47a881efa9d74f2a4,1eae7082fa65bd6ee87ad0a4488f9c5233415b5e4e028b7592f172ce41cd04ee,A turns a small repair into a progressively larger intervention through a consistent chain of supposed dependencies.,internal-editorial-rewrite,False,False
D49,D49-single-a,32,33,b1bd7eaec1ba7a4e07e4caa31a0e68c2e623b347f8924b0dc6a26c13e6cc14e8,3199337365166f3a0219ee0eff4fb1db8741988f452ac1fe1ef671a1d10ef1c3,A secures help by inventing a subordinate role and preserves the hierarchy when B proposes equality.,internal-editorial-rewrite,False,False
D49,D49-single-b,30,32,6bc5bbe61aeb6767c905187ed65e9bfce2e278f1ce68afbe600fa9ff71082c95,fe0791d24cc318c8747d6ef627c6f8f13d632502a7964625d73f8c66bf262c62,A secures help by inventing a subordinate role and preserves the hierarchy when B proposes equality.,internal-editorial-rewrite,False,False
D50,D50-single-a,37,34,09260ba319104355201f894bcface0e787ead78260f93374c9e259637667bc86,59105de968b77719b07df6e270f0307c20f467a4f31722c7e3f0b8e95bcf93cb,"A treats a normal departure as a release they personally grant, continually redefining when that release applies.",internal-editorial-rewrite,False,False
D50,D50-single-b,35,30,54eac4ad435b7ceef97588187fabec5bad4fdf53fad9af5baf94385c4d953422,0978a5a424b1936b33055b18cea4a29885d4bc5b8c483b4ffd7a1c6eb6b34361,"A treats a normal departure as a release they personally grant, continually redefining when that release applies.",internal-editorial-rewrite,False,False
D51,D51-single-a,30,35,9f874bb10927b803af2803e94708af0eb689284c3a796ac0e335a13bc52b394e,880082f644a2b5dacf2c3c5ff042cab843ab0cc33b266b71474e1d5507ddc1ec,A redirects apology away from the practical incident toward the affront to A's rank.,internal-editorial-rewrite,False,False
D51,D51-single-b,33,35,a67374e8b188c2051bc9467dbcfc85f1225817485f3e1b091c4cd72d6192ff3c,a59a205aab91d0373411e6806bc30b1d6d7e2aad5faeafae6662af3c5d1fa09e,A redirects apology away from the practical incident toward the affront to A's rank.,internal-editorial-rewrite,False,False
D52,D52-single-a,33,34,6a941be6efb1de0563c826d11096a9268da7851c835847f9105f3828ff5fa580,806d35f82c57b9f4d7b5c7ad7efc4d7a67dc784c1a0c0f6644a9c83d7f3c4771,A seeks support in a public durable form that will survive later disagreement.,internal-editorial-rewrite,False,False
D52,D52-single-b,34,40,fcc7206bb1d7938d3ae162bd59130bc2f24ab634ceefbffb51d201311e6e90b6,7c79063738776f6feee5204592d103477f9e047d990ef10ad03efde2d0e30459,A seeks support in a public durable form that will survive later disagreement.,internal-editorial-rewrite,False,False
D53,D53-single-a,30,35,531684ead83e2eb1464b90183d01fc6775fb27d46f2818a92ae527a711bbdef7,c7382d4883a6aed89588b843800f944f006bb3139f12d7102d814458aced36a7,"An unwanted task is assigned as proof of junior rank, and every objection is reframed as a developmental duty.",internal-editorial-rewrite,False,False
D53,D53-single-b,34,32,ecd4488f56486df143a5af5ab055b0eddedc0165a4e08ccc8c2bc776abe4d8bc,adc848b2e573ce5c0291cb1f8d2504965f33f93461269546384b9d1bb1081327,"An unwanted task is assigned as proof of junior rank, and every objection is reframed as a developmental duty.",internal-editorial-rewrite,False,False
D54,D54-single-a,27,31,fdac6f76c2237bb0656927718b43e5a5e303b4ab14ef12da7fa8b46ee509e780,c4aad87a542339838e95fbd307cffcbe8a414665dfcb5ad91a8fb1f50972ec8c,A follows authority past titles to the person who can actually stop or reverse the decision.,internal-editorial-rewrite,False,False
D54,D54-single-b,29,30,0717ba60583718ab4a8cffe47b42b673eeb5e3ca1076943beb54e2b0f9fc8f6a,3940aa6aced06363d8e59197f0157dc92e51e5bfa451a165dedd36598e1f7e67,A follows authority past titles to the person who can actually stop or reverse the decision.,internal-editorial-rewrite,False,False
D55,D55-single-a,39,31,d9f2094f01a3f694669bd8f282281fe7e89d78a9512844470fb41e249b8601be,7e07eb644f8eba864370904428b677a0ed94021688bcd6c795bb69ee9c25d5d5,"A builds visible support before agreement is settled, bargaining down from endorsement to appearance.",internal-editorial-rewrite,False,False
D55,D55-single-b,35,30,e5487357796c01287023f234cfc52440539ddc7158b87155252b5099b46ab024,0b60ec9a9904a38c575bf04b34dfc85ffc9a0c258786a53f9ff1e38866afcac0,"A builds visible support before agreement is settled, bargaining down from endorsement to appearance.",internal-editorial-rewrite,False,False
D56,D56-single-a,35,35,1777473beb8ff65b491bd6b7c2680b278f16f9356c841660dbd7d1e679b4a217,9037f333c6a828d30079ca830cfa6800519ccfaf9fb86024d471b9c135fa89bc,A recruits a proxy challenge and carefully negotiates how visible their own support will be.,internal-editorial-rewrite,False,False
D56,D56-single-b,35,34,dff85c1af3c13ca3cb9bf6ebd30b36705e87db1f3596ea3e17cdee6dc86be15a,41fdef24d22248a9146f4b2dd6ab651cb060114a722c616222071f837a045e87,A recruits a proxy challenge and carefully negotiates how visible their own support will be.,internal-editorial-rewrite,False,False
D57,D57-single-a,32,24,8ef11e4c6bb460cc04d5d707e4ed08f447794e90aab09d41075c1d72e0bd63a6,290b479a7bfc506f169b849f07c4bb0253c9d3094566dbd33f23d899ca296565,A insists on a specific courtesy and escalates from a missed word to a visible status marker.,internal-editorial-rewrite,False,False
D57,D57-single-b,31,30,f2a5b9924ede8c7bf5b2fe670e50cc1bcb8575a086078fddf99e7709cb38f9e9,224b086d31e315c52058cdd1641c52187487dcdad3fad6c22317cf96dd7e92b5,A insists on a specific courtesy and escalates from a missed word to a visible status marker.,internal-editorial-rewrite,False,False
D58,D58-single-a,29,33,7b76a051343ea4ae932ff506ecf00b4c3242e4a131dd62ffd5841f6a45c12cd9,7a74d992d20d0089da8e060fa4eff5eca798853f39590bb5c31433193425eea8,A turns partial agreement or neutrality into a demand to choose whose authority to support.,internal-editorial-rewrite,False,False
D58,D58-single-b,29,25,2f162b6a1583b3830335cad042341221bcb5716b989c5ca4a41cb97f1eef0b6c,d058cb052aab617283dfd1ca9420372a4fb013ee0795dd999b1409d32fbaae03,A turns partial agreement or neutrality into a demand to choose whose authority to support.,internal-editorial-rewrite,False,False
D59,D59-single-a,35,32,1fa429b3fca9aaf3a36d9d6197d17dd39c6949659309488349c5b105706723dd,1e8d0911d7528738fe6065c9fa5e530b5970f1e382fb47b6e51e14ec7e6de907,Trivial tasks become increasingly inconvenient tests of obedience; A refuses to supply a practical reason.,internal-editorial-rewrite,False,False
D59,D59-single-b,37,29,bf1e8f3730bafd4617e67f43a9aaf494ad29128824dd5c8f8ab07475befcd1fc,b42f02c93597542a773ec7f533ae67f1683994bef2547d5baedca01f0fa9fd21,Trivial tasks become increasingly inconvenient tests of obedience; A refuses to supply a practical reason.,internal-editorial-rewrite,False,False
D60,D60-single-a,38,38,bf7708eabbaed85b7a4c0f6f9845c683ec08c32577c38e974d5a678e0a7c4c86,55a7869a64daafa6b358a25befb7617b2b8111e165b7f93ddcb2c7608d3e19f1,"A seeks a public transfer of decision-making, not merely possession of a useful object.",internal-editorial-rewrite,False,False
D60,D60-single-b,34,31,95d66b3b2e0756ed3f319e1f598b14aef10576d01566151bb07553b14aaf94e6,23871d43299feac08a441d8a39cbcf06f0f6069412b274ea5f3254d3672af364,"A seeks a public transfer of decision-making, not merely possession of a useful object.",internal-editorial-rewrite,False,False
D61,D61-single-a,37,41,8949ca95a3dae83261cb5ce64d1bdd11812f4044ec4d3e0522e6718964527b39,c7c0d3c037ce3a1f08a67e8e789d419671b4462ecdd47fea67a5fdfc1009f482,A conceals their original instruction while steering the response with suspiciously precise knowledge.,internal-editorial-rewrite,False,False
D61,D61-single-b,37,37,6af66beb601da3ae4664f62fc0ef2a9e8a2445b629d8e9da8c1051041cc3e056,412f11e0a82bdfc7200dee25b85dd447cba91b0c1c6cc85e8792fc2980532e5e,A conceals their original instruction while steering the response with suspiciously precise knowledge.,internal-editorial-rewrite,False,False
D62,D62-single-a,27,30,442fcd1f192ccb131bf9ed0cf10f1542ebac0b41168b4a7974bb608a606cf1de,9f30595fa694b67b550c2761bc71844b991dbf4a22f61b50ac10018d30c1e69a,A diverts scrutiny from the source of authority into urgent work under that authority.,internal-editorial-rewrite,False,False
D62,D62-single-b,38,28,95bb150cdbe48b959c4c7a6b0913bd5de070af6be9e5575c693b349b1ac083ea,d9291b41f4053c1c790a556cbd314142fb0ececec6d66305b2a1b574f41b2e51,A diverts scrutiny from the source of authority into urgent work under that authority.,internal-editorial-rewrite,False,False
D63,D63-single-a,30,31,cb9868f5e9b257bea4e4f441178f88f35c770cc6b1f2b52738743946582c2687,ccfbc14cb6d8830c753c409358cbf5f33d02c8cf8f98dfb5e560763f8c64d010,A withholds destabilising information to preserve collective function rather than personal innocence.,internal-editorial-rewrite,False,False
D63,D63-single-b,30,36,41981030b9ce976e85f5f488546be5bec235feaebd533f7ca7218e51bc9ec5a3,c6c0472d5132ed54387a3c08ec0b9b8fbd4e4d3036d4bc52ca96c10f6d203fa6,A withholds destabilising information to preserve collective function rather than personal innocence.,internal-editorial-rewrite,False,False
D64,D64-single-a,32,30,06e474524f0a644a028cf853a11c72c07c23f324108cf2c5d9087fad1e6cf29f,ef159a3a7432bb375bda44310aef7aa7f51097bd30c80a5baa11fa919850913a,"A seeks the coalition behind a decision, using specific accountability questions to reveal backers.",internal-editorial-rewrite,False,False
D64,D64-single-b,32,33,eff9cd23ae01af2dc14970e4a80ef298d33ae8c6490d3bf2f349d3728d5ac442,1c1eb90b00c5f0ea0a51b7b215cb67874c76791a67c8bc440193966baafb5f38,"A seeks the coalition behind a decision, using specific accountability questions to reveal backers.",internal-editorial-rewrite,False,False
D65,D65-single-a,33,29,2cb769009bfd9038ab3916e931a17b97b1a4cd36928361ac1436b9591c441a93,0bded5c503b53538a661e93221cd9c6b0c23bd166dbc76ea0372f8e8fbb8ecbd,A describes an actual loss as voluntary strategic generosity and reframes each visible setback as chosen space.,internal-editorial-rewrite,False,False
D65,D65-single-b,25,26,7ac13c844b165b684bd03f1fd61a37ea3b357508c1d005a8af4440c85347fd6c,6b0f5ed076c18b9a5b419f808b0996a468c271c258766582e1f82178c639f8af,A describes an actual loss as voluntary strategic generosity and reframes each visible setback as chosen space.,internal-editorial-rewrite,False,False
D66,D66-single-a,32,28,f73ee57afc3642da04d8426e6c72ed44936db7d0e47adf6e16f1617b6d2bf454,2af1a509379b9338be1157dc820910d3c923a6f53273b2fe6570c7731a81758f,A behaves as though authorization is settled and treats missing evidence as an advanced form of approval.,internal-editorial-rewrite,False,False
D66,D66-single-b,27,30,3e42b860d61f19aea81f1f0f614efaf8aaca6c20ee1da2157c40a396f1977170,0494f498281689d6ea59016a0ceead4b41dd3bb54a1bd6c2a49781a4cd16b941,A behaves as though authorization is settled and treats missing evidence as an advanced form of approval.,internal-editorial-rewrite,False,False
D67,D67-single-a,31,31,4056f32640408d5d1c0594a2a442ed3e224be5cee656891d2ec252e0b3d3f274,9f8149d75c2c7c189508bd2627e2a4d061cf57d0e4c6dd7391197ce9a83e4433,A ranks each new contribution so their own work moves toward the top.,internal-editorial-rewrite,False,False
D67,D67-single-b,33,35,09f34e524ee8121b3423c89474be6c41dfdf15540f042cf9a9ba7228f17d757f,a3037a0292c7998c31a1af718ea9564886340c767f8070cabee708335bab9274,A ranks each new contribution so their own work moves toward the top.,internal-editorial-rewrite,False,False
D68,D68-single-a,34,36,c68fe04615e9abc0c2374f0d758974d4e1f34b595ea6249a56ec2d2d9e73ade5,d73cbfcea319619591831d00dedc0dce61bb69da42043e935270e1e0ae8f0f60,Each added burden or loss is celebrated as evidence of growing influence.,internal-editorial-rewrite,False,False
D68,D68-single-b,28,27,a4a53c5d39aa5d8220123c9b34d239b824b6737ebf329c4cb522a817f57ca825,bfb7f7a718c2bb8ebc95e89d7e5dc84c2e6017efbd164f95916fd09e2079225f,Each added burden or loss is celebrated as evidence of growing influence.,internal-editorial-rewrite,False,False
D69,D69-single-a,36,40,64a0084be49e49c04390d1d137fb45f620b2d6b998607466dd55490f013f66a3,409d266ac16208001a1437243b1471123c3a3dfc7ba5e7399b27d41c5dcc54ed,Warm appreciation accompanies shrinking options until disagreement itself is reframed as helpful cooperation.,internal-editorial-rewrite,False,False
D69,D69-single-b,31,33,51fe424bc7285128a53ac9b2249f527a5a7d5dd8db64f183dfe3269714c8ee1f,3e0d1786103beab78808615fdea22857532ed0a0f5a16474477d58819875528c,Warm appreciation accompanies shrinking options until disagreement itself is reframed as helpful cooperation.,internal-editorial-rewrite,False,False
D70,D70-single-a,35,36,4289d99fe3764bf2ffe1bf0580b7101fb3ba34c8c9927090de07616942f1c5c8,3c43ea3e0e9ce864e101646ca345700582d1557f601ec3ff5d766ec35b179a84,"A prices access or information as a future obligation, making the exchange concrete.",internal-editorial-rewrite,False,False
D70,D70-single-b,33,34,f8a9947f6a1e5ac0191ca3da7f513bf83fd865609cd633410fba6a7918e17507,0b398a5a76be3954db3fe32da5f2fa5fd38ae774133fbcd26bde6f39b09faf7b,"A prices access or information as a future obligation, making the exchange concrete.",internal-editorial-rewrite,False,False
D71,D71-single-a,35,38,27f25aa573f9810fb3261c0303a0ce6f5bc4ecea1fa629a41c32b5b71960ea28,a2ea2c3c8c22c5b88ee1452a5898699c7ca2f7db5a46bc80cac92cf5ff8fcd5d,A converts limited agreement into consent to leadership while downplaying explicit objections.,internal-editorial-rewrite,False,False
D71,D71-single-b,32,36,75e1ace26051be8d6ca8fec66dcb66634372f2333c679784ecc33180b05123fc,edcdf957115e00218d0aaf0e28868de148d8380c373863df4ffcc0b2da81253f,A converts limited agreement into consent to leadership while downplaying explicit objections.,internal-editorial-rewrite,False,False
D72,D72-single-a,34,35,e8a2f298abbffc58d74739775ba1264804a649fb4ef448d36cc9fd044a7e585e,788ccd72c5746b8655c028d641b6c2a4ea2e29e6f34d102f4c9ca156eb8aa8f8,Every practical connection becomes grounds to expand A's control into a new area.,internal-editorial-rewrite,False,False
D72,D72-single-b,34,34,8c0ff35325167ada96a28b8896a63b2983bcba59dc4009d9fc2e2396f411e8d9,b8fc07756f38d5f679ade2e97c5bf6e29777f06b3f93d38fd1072519ef9a4f78,Every practical connection becomes grounds to expand A's control into a new area.,internal-editorial-rewrite,False,False
D73,D73-single-a,34,36,dc37d80aa0174e1efd5e4470ec594b0705bde67455d41e5d805c6410c968f0e4,19de6ac06cedd49c718368ef7233027b5baeef0dcb6a99c45ef91ccf594335f2,A seeks practical participation as evidence that the connection matters; competence is secondary to presence.,internal-editorial-rewrite,False,False
D73,D73-single-b,34,38,155c645ac945f8d7dd25df218525419e9b04fd27c5b9dc482ed8fbac2f2e0c03,fb51f7f139d18011b0ea9585e07b437a2c6f37a8c8fc7f3472c1d58c1bc49ae2,A seeks practical participation as evidence that the connection matters; competence is secondary to presence.,internal-editorial-rewrite,False,False
D74,D74-single-a,31,35,e82016714fcf5229af8a1b84966ee14072fad597ba04d5db697ddfa4d513e78e,63e668cb29f2aa87eb9981164b12237328dc39dc5b6a59e29158a67367e4fd54,"Once the practical task ends, A makes the unresolved relationship the reason the encounter cannot conclude.",internal-editorial-rewrite,False,False
D74,D74-single-b,35,35,7960fc19cc7b54a18f65a91763d9e902ab02fe8b74ac5fed8f62b3de0ebe2ef3,7a3ec7282e755f257fe6bebc81604ea6f976e420729447bbfb17429bee855eaf,"Once the practical task ends, A makes the unresolved relationship the reason the encounter cannot conclude.",internal-editorial-rewrite,False,False
D75,D75-single-a,33,41,ae508645039b9e24ab4948e791ecedd878241b512048974cb3a8af7760b214f3,21bd0354540522aab22d3a231ff18615f50986bff19baabf9b6e39898b17e6a2,"A asks B to acknowledge a specific emotional experience, not merely explain the event or offer a generic apology.",internal-editorial-rewrite,False,False
D75,D75-single-b,34,36,0796ebe57f040bf739561666b5b5fa87b820eba7f264e0e6b8db151fa7a39d0e,aaa74bd875eef0ebf9ed0079d44b0729dd68b0732bab3ba75f12fd8ddcc8cd00,"A asks B to acknowledge a specific emotional experience, not merely explain the event or offer a generic apology.",internal-editorial-rewrite,False,False
D76,D76-single-a,33,36,6b2e2e21aeece7cb644de5844b7c802f05eedf9f3c8893e0aab5e622ad03522b,f677f3addaf43851b293f9b831ea0cc2474a03c0f4ca9c50f96799b75fab0be0,A already has practical permission but cannot celebrate without a particular person's emotional endorsement.,internal-editorial-rewrite,False,False
D76,D76-single-b,35,32,ebc8572b302594bddfbe480530cf496cc28d32b709e0afb312aeb9f4b17ae404,92c47f0ac6459c4e274a6537fbd7796db763f84c856fc773d60da3bb9430c943,A already has practical permission but cannot celebrate without a particular person's emotional endorsement.,internal-editorial-rewrite,False,False
D77,D77-single-a,39,33,cb68e5e8b7c3aea22f5732b6c76bafe944b70bac44a3ab457b31333fdda6ed23,b882274d2fabcad132fa3f13bb5ec46affcb2a2b6a2b6746c202bb2548be1201,"A makes sharing a concrete burden part of belonging in the relationship, without requiring expertise.",internal-editorial-rewrite,False,False
D77,D77-single-b,34,34,f170dbaa8f96474f50d0c0cac40b0740d256ec7329cd305ec4dec630f46bd960,38ecf764d58da4b501948e840d0fc6282cca75757b820fe1cd1daa162dcf153b,"A makes sharing a concrete burden part of belonging in the relationship, without requiring expertise.",internal-editorial-rewrite,False,False
D78,D78-single-a,33,33,21c8c408e1874f94ff382fa886546839080753e3bc16550a4e13cb3747d15266,0043d387fd965e331460d0e05110b6e427265b7201348459f5c1471c4a7ae34e,An ordinary labeling or seating choice indirectly tests how B defines the relationship.,internal-editorial-rewrite,False,False
D78,D78-single-b,35,37,778a49d69c4136a8dbf28a2c8b8f2929781b6c597aed706d4a1a45f4fd9ae42e,252475097cb973ff5c3467630ecf8a75859c94923e1fe35b83013a574e4b7a8d,An ordinary labeling or seating choice indirectly tests how B defines the relationship.,internal-editorial-rewrite,False,False
